Tumor_Sample_Barcode	APOBECtCa_enrich	BH_Fisher_p-value_tCa	tCa_to_G+tCa_to_T	tCa_MutLoad_MinEstimate	APOBECrtCa_enrich	APOBECytCa_enrich	APOBECytCa_enrich-APOBECrtCa_enrich	rtCa_to_G+rtCa_to_T	ytCa_to_G+ytCa_to_T	ntca+tgan	rtca+tgay	ytca+tgar	ytCa_rtCa_Fisher_p-value	ytCa_rtCa_BH_Fisher_p-value	APOBEC_tCa_enrich_quartile	A3A_or_A3B
SP33094	2.15500287526655	2.35245046483312e-152	1353	725	1.89555281680361	2.43350311963278	0.53795030282917	466	887	20045	8074	11971	5.63335864519482e-06	1.12667172903896e-05	2	A3A
SP117681	2.05954491877817	1.98560375193824e-37	360	185	1.63049920767428	2.43046399225483	0.79996478458055	110	250	5524	2188	3336	0.000281687272986377	0.000505094420527296	2	A3A
SP117124	1.90073384208164	3.06354182825223e-69	847	401	1.70075449355667	2.11568401238691	0.41492951883024	295	552	13390	5347	8043	0.00181204775491219	0.00277136715457158	2	A3A
SP31126	1.89928587196837	1.00417197952735e-67	828	392	1.65964926287	2.14205969097648	0.48241042810648	280	548	14059	5587	8472	0.000329649625691011	0.000571392684531087	2	A3A
SP31422	1.85384400705949	1.29592100274483e-110	1456	671	1.74283174017637	2.0076195565243	0.26478781634793	527	929	25546	10096	15450	0.00742110795615988	0.0107193781588976	1	A3A
SP117217	1.50679703438324	0.00409487591615267	47	16	0.939418240139972	2.00931123585494	1.06989299571497	12	35	1118	473	645	0.0227020786042094	0.0319056239842943	1	A3A
SP117779	1.49543567585093	1.56904597802218e-16	442	146	1.72329464779073	1.40193371479669	-0.32136093299404	203	239	9412	3846	5566	0.0291277637054177	0.0398590450705716	1	A3B
SP31790	1.44770030693882	1.16057069356678e-14	453	140	1.73365777065387	1.32371107672709	-0.40994669392678	208	245	10458	4113	6345	0.00369296799875384	0.00548669531243427	1	A3B
SP30113	1.36958666277476	9.46781367870092e-74	3395	916	1.50429160654161	1.34030111327469	-0.16399049326692	1462	1933	127694	51408	76286	0.00080006426611028	0.00134204328508821	1	A3B
SP30675	1.35143677874329	3.00712959882809e-51	2529	658	1.53750225125776	1.28675485121559	-0.25074740004217	1137	1392	92704	37641	55063	6.86488716317923e-06	1.3221264166123e-05	1	A3B
SP30011	1.34174342142959	6.35494088570014e-08	339	86	1.57497018831451	1.2453985522976	-0.32957163601691	155	184	8069	3226	4843	0.0312295988876996	0.0416394651835994	1	A3B
SP30332	1.33600261872195	8.31806188455829e-39	2040	513	1.59958070889536	1.21835002445184	-0.38123068444352	966	1074	76034	30912	45122	5.66708294754564e-10	1.73346066630808e-09	1	A3B
SP33774	1.21628826054987	0.000736119247265697	275	49	1.54982852706923	1.05493041229775	-0.49489811477148	137	138	7385	2978	4407	0.00135915716964144	0.00214170220670772	1	A3B
SP117260	1.11380146998267	0.0287556364562638	317	32	1.40067006185504	0.975778610573123	-0.424891451281917	156	161	10365	4177	6188	0.00111632783680345	0.0018140327348056	1	A3B
SP31814	2.48003608359389	2.07168106093601e-133	871	520	2.43670248254774	2.60754405580958	0.17084157326184	324	547	11584	4494	7090	0.329015409584586	0.371930463008662	ND	ND
SP34005	2.27503913836721	3.05117776261402e-53	415	233	2.09893020730912	2.48451279728413	0.38558258997501	147	268	5088	2003	3085	0.0933684760693248	0.112910715246625	ND	ND
SP30093	2.02499478584656	6.78875191592729e-54	550	278	1.9240495970652	2.18233212417487	0.25828252710967	200	350	7916	3113	4803	0.147670016181241	0.174519110032376	ND	ND
SP118015	1.68879618193879	9.51875083089937e-28	473	193	1.64494895442971	1.79540452644903	0.15045557201932	180	293	8660	3476	5184	0.359497796026261	0.389455945695116	ND	ND
SP31174	1.66784761105789	6.54236813018532e-32	570	228	1.60555885384607	1.77765610035187	0.1720972465058	213	357	13029	5183	7846	0.237558630390997	0.274512195118486	ND	ND
SP30843	1.56070726334866	1.70293379170031e-11	244	88	1.37200265482774	1.77390510342041	0.40190244859267	83	161	4463	1785	2678	0.0514067742432124	0.0651988356255376	ND	ND
SP31046	1.55128965231723	8.58887522351523e-11	231	82	1.54541309917845	1.62210691823899	0.07669381906054	92	139	4491	1841	2650	0.731723292372837	0.76099222406775	ND	ND
SP32014	1.43873511511936	3.40512430544689e-10	307	94	1.56810446637387	1.41484984217633	-0.15325462419754	135	172	6749	2798	3951	0.373995840175019	0.396893544675531	ND	ND
SP31606	1.3953299469002	1.64114020660072e-06	210	59	1.64371531701163	1.29657955990347	-0.34713575710816	96	114	4382	1749	2633	0.0831774919424006	0.102981656690591	ND	ND
SP29987	1.38878635699247	9.57989260930218e-24	956	268	1.40709954076861	1.43476038234532	0.0276608415767101	379	577	24846	9966	14880	0.787810302946339	0.803257563788424	ND	ND
SP32894	1.26013741891851	0.00199227361227121	164	34	1.27479723324321	1.29602645279763	0.0212292195544199	66	98	4114	1672	2442	0.935527708822396	0.935527708822396	ND	ND
SP30907	1.2571233297623	4.7627324899003e-08	553	113	1.15718466503147	1.38468018100949	0.22749551597802	201	352	18708	7594	11114	0.0389336971982947	0.0506138063577832	ND	ND
SP30071	1.12214299055347	0.000875774236159379	732	80	1.1054512976501	1.18509500110876	0.0796437034586599	283	449	26528	10697	15831	0.359417954096129	0.389455945695116	ND	ND
SP32222	1.22953216374269	0.158649639739726	29	0	1.32420091324201	1.22271825396825	-0.10148265927376	12	17	740	292	448	NA	NA	NA	NA
SP117376	1.01820627790104	0.373256942285832	412	0	1.2107897405401	0.932721134786175	-0.278068605753925	191	221	15480	6187	9293	NA	NA	NA	NA
SP117189	0.972415855888991	0.645799267733884	111	0	1.41065072303851	0.73971247401569	-0.67093824902282	61	50	4283	1671	2612	NA	NA	NA	NA
SP31190	0.914889764561944	0.97711508095613	448	0	1.13033534525222	0.811659080405979	-0.318676264846241	219	229	18876	7685	11191	NA	NA	NA	NA
SP123872	1.69310374778763	9.41615484620765e-16	283	116	2.34200541240905	1.33634823995038	-1.00565717245867	154	129	4440	1799	2641	1.26424478442239e-06	6.32122392211196e-06	4	A3B
SP123894	1.67800510450583	6.12934115238003e-12	214	86	2.03170622752424	1.50805051646135	-0.52365571106289	103	111	3847	1569	2278	0.0264617714935551	0.0264617714935551	3	A3B
SP124021	1.44614618305042	0.00169471033369931	106	33	1.96721384668046	1.14940168519436	-0.8178121614861	57	49	2454	993	1461	0.00605327696105689	0.00756659620132111	2	A3B
SP123998	1.31235597265524	0.0155638682979783	122	29	1.84603787941837	1.00450041466703	-0.84153746475134	69	53	2906	1205	1701	0.000680935338359078	0.00113489223059846	1	A3B
SP123972	1.18221604320823	0.0155638682979783	297	46	1.53835027546065	0.989765966191147	-0.548584309269503	152	145	15050	6062	8988	0.000127149048772216	0.00031787262193054	1	A3B
SP123854	1.24285733062859	0.17463410241061	86	0	1.51682743722462	1.10190026336438	-0.41492717386024	43	43	2291	964	1327	NA	NA	NA	NA
SP123958	1.20039140572951	0.563291745070636	51	0	1.51167766090212	1.03077180239184	-0.48090585851028	27	24	1472	639	833	NA	NA	NA	NA
SP123969	1.14339096351166	0.453704516169893	120	0	1.53105203181874	0.932650404750718	-0.598401627068022	64	56	3640	1494	2146	NA	NA	NA	NA
SP123967	1.13315633739318	0.950091899677548	43	0	1.17010814449946	1.15746571455451	-0.0126424299449501	18	25	1303	542	761	NA	NA	NA	NA
SP123836	1.1149803889073	0.568896368273149	122	0	1.54218659501623	0.861409588091723	-0.680777006924507	68	54	3279	1354	1925	NA	NA	NA	NA
SP123950	0.972067554464609	0.999999919230704	68	0	1.07735239627517	0.938722140360618	-0.138630255914552	31	37	2512	1060	1452	NA	NA	NA	NA
SP124003	0.911815203226588	0.999999919230704	34	0	1.19309990767307	0.740822147978821	-0.452277759694249	19	15	1297	571	726	NA	NA	NA	NA
SP123953	0.909702319915161	0.999999919230704	79	0	1.01550322688686	0.876005152035559	-0.139498074851301	35	44	2563	1043	1520	NA	NA	NA	NA
SP123964	0.867184532800869	0.999999919230704	80	0	0.978584392014519	0.840312272292766	-0.138272119721753	34	46	2846	1105	1741	NA	NA	NA	NA
SP123884	0.839378609410777	0.999999919230704	88	0	1.12889987075573	0.681615581983981	-0.447284288771749	47	41	3232	1322	1910	NA	NA	NA	NA
SP123850	0.827254243453746	0.999999919230704	72	0	0.684238182586017	0.964244584216372	0.280006401630355	24	48	2920	1207	1713	NA	NA	NA	NA
SP123978	0.801847518544009	0.999999919230704	32	0	0.765160537069469	0.862769878883623	0.097609341814154	12	20	1415	571	844	NA	NA	NA	NA
SP123955	0.787055058486327	0.999999919230704	43	0	0.804549665336916	0.812099463794419	0.00754979845750303	17	26	1821	724	1097	NA	NA	NA	NA
SP123900	0.780574563651162	0.999999919230704	47	0	0.759897091766363	0.83398229695361	0.074085205187247	18	29	2236	906	1330	NA	NA	NA	NA
SP123878	0.775224062690629	0.999999919230704	36	0	0.903714238827198	0.726342261224346	-0.177371977602852	16	20	1850	724	1126	NA	NA	NA	NA
SP123874	0.773842403573659	0.999999919230704	50	0	1.01380795660491	0.65386683712813	-0.35994111947678	25	25	2122	832	1290	NA	NA	NA	NA
SP123886	0.769770515439145	0.999999919230704	19	0	0.401679621191816	1.05954068415577	0.657861062963954	4	15	850	351	499	NA	NA	NA	NA
SP123988	0.741159303788801	0.999999919230704	120	0	0.889432876358159	0.668346077962189	-0.22108679839597	58	62	5022	2073	2949	NA	NA	NA	NA
SP123856	0.73591242438296	0.999999919230704	32	0	0.591873139124618	0.869898573900852	0.278025434776234	10	22	1593	638	955	NA	NA	NA	NA
SP124013	0.725907925983751	0.999999919230704	30	0	0.778065754739621	0.720605692948922	-0.0574600617906991	13	17	1411	585	826	NA	NA	NA	NA
SP123902	0.72531894934334	0.999999919230704	44	0	0.529132791327913	0.880868461863809	0.351735670535896	12	32	2529	972	1557	NA	NA	NA	NA
SP123858	0.722523159194646	0.999999919230704	27	0	0.835730334948189	0.670455306021868	-0.165275028926321	12	15	1210	473	737	NA	NA	NA	NA
SP123995	0.709967253376996	0.999999919230704	62	0	0.885635140482786	0.629204006325778	-0.256431134157008	30	32	2709	1083	1626	NA	NA	NA	NA
SP123842	0.702923844121358	0.999999919230704	54	0	0.935578030577952	0.577869602113426	-0.357708428464526	28	26	2601	1039	1562	NA	NA	NA	NA
SP123890	0.676811864913329	0.999999919230704	34	0	0.551604554865424	0.796539061484466	0.244934506619042	11	23	1858	759	1099	NA	NA	NA	NA
SP123888	0.676661346304882	0.999999919230704	26	0	0.609724328958649	0.748387580620969	0.13866325166232	9	17	1305	514	791	NA	NA	NA	NA
SP123876	0.64434177460703	0.999999919230704	41	0	0.715345861655338	0.632616051036259	-0.082729810619079	18	23	2506	1025	1481	NA	NA	NA	NA
SP124033	0.623619867936796	0.999999919230704	44	0	0.721816180866914	0.584087705151579	-0.137728475715335	20	24	2113	851	1262	NA	NA	NA	NA
SP123840	0.617252944198786	0.999999919230704	52	0	0.995027191673552	0.385542476970317	-0.609484714703235	33	19	2476	996	1480	NA	NA	NA	NA
SP124017	0.597005657226879	0.999999919230704	31	0	0.89037895275893	0.4287009772543	-0.46167797550463	18	13	1605	642	963	NA	NA	NA	NA
SP123892	0.594694008102921	0.999999919230704	49	0	0.655230698949292	0.579515151515152	-0.07571554743414	21	28	2495	995	1500	NA	NA	NA	NA
SP123852	0.591358635512428	0.999999919230704	52	0	0.704476874118168	0.5398444599278	-0.164632414190368	24	28	2752	1091	1661	NA	NA	NA	NA
SP123882	0.58391313402727	0.999999919230704	56	0	0.538957292619433	0.642535404230334	0.103578111610901	20	36	3062	1220	1842	NA	NA	NA	NA
SP123844	0.571717114305497	0.999999919230704	41	0	0.82868636000737	0.443806735955795	-0.384879624051575	22	19	2239	857	1382	NA	NA	NA	NA
SP123846	0.569447564250254	0.999999919230704	50	0	0.659182488111228	0.535340652244107	-0.123841835867121	23	27	2893	1183	1710	NA	NA	NA	NA
SP123870	0.547388480015672	0.999999919230704	24	0	0.820712195330357	0.368157535395156	-0.452554659935201	15	9	1295	554	741	NA	NA	NA	NA
SP123897	0.507300818198913	0.999999919230704	44	0	0.53580289426369	0.516126846328613	-0.0196760479350769	18	26	2552	1021	1531	NA	NA	NA	NA
SP123984	0.422820219801595	0.999999919230704	21	0	0.482464516337859	0.399778727684184	-0.082685788653675	9	12	1662	637	1025	NA	NA	NA	NA
SP103742	1.5340142135276	1.42536283530021e-13	357	124	1.8911877908366	1.37268119745591	-0.51850659338069	170	187	9247	3676	5571	0.00237648187459629	0.0154471321848759	4	A3B
SP102827	1.35724685575399	1.11176729275392e-07	370	97	1.64151846517356	1.23574776345907	-0.40577070171449	172	198	11189	4424	6765	0.00581089278044487	0.0215833160416524	4	A3B
SP102973	1.32025426803694	2.34809168013043e-07	412	100	1.60512635029004	1.18402044238118	-0.42110590790886	198	214	27561	11180	16381	0.00202109356207049	0.0154471321848759	3	A3B
SP35412	1.31957784648019	5.15979803714659e-06	338	82	1.80789832399019	1.05331829853928	-0.75458002545091	181	157	10219	4106	6113	5.93427812954853e-07	1.54291231368262e-05	3	A3B
SP97104	1.25129818463256	0.000142725384559261	378	76	1.51724655765045	1.12955234735897	-0.38769421029148	178	200	11535	4597	6938	0.00388717943381774	0.0168444442132102	3	A3B
SP103261	1.20710581282523	0.00177822012024715	367	63	1.4379631648767	1.10429512279281	-0.33366804208389	172	195	13154	5312	7842	0.0111677532087064	0.0322623981584851	2	A3B
SP103233	1.20366815820517	0.0121032877973465	248	42	1.46589235343033	1.08494149710004	-0.38095085633029	117	131	8933	3555	5378	0.0177688242103501	0.0419990390426456	2	A3B
SP103595	1.19972084087908	0.0256110462071612	207	34	1.59663928691235	0.993976434011362	-0.602662852900988	106	101	6959	2750	4209	0.000658974267196597	0.00856666547355576	2	A3B
SP103080	1.19605494425522	0.0013657465007397	423	69	1.40576309822856	1.10644817623443	-0.29931492199413	195	228	16146	6496	9650	0.0137689290603878	0.0357992155570082	1	A3B
SP103507	1.19423149198472	0.00443403871122342	339	55	1.43905965441116	1.07985801169487	-0.35920164271629	161	178	27751	11220	16531	0.00878876147275501	0.0285634747864538	1	A3B
SP103575	1.18187935078007	0.00443403871122342	396	61	1.42961285192026	1.06177397869385	-0.36783887322641	190	206	13010	5289	7721	0.00302108783811403	0.015709656758193	1	A3B
SP109457	2.08286301966012	2.3349310667556e-40	399	207	1.95812605945114	2.25186298595438	0.29373692650324	139	260	5429	2067	3362	0.180556962217237	0.293405063603009	ND	ND
SP43822	1.44812782260007	2.51699302750587e-08	283	88	1.55058264499631	1.44848091900278	-0.10210172599353	115	168	7389	2882	4507	0.576299860268152	0.66875413192968	ND	ND
SP43510	1.27977087321171	0.00855698035165522	157	34	1.37499848483399	1.26571949319895	-0.10927899163504	67	90	5644	2295	3349	0.621484105797591	0.66875413192968	ND	ND
SP43532	1.26031390002416	0.00648392478997973	192	40	1.34838506768535	1.25808535469514	-0.0902997129902099	79	113	7052	2784	4268	0.653604247827488	0.66875413192968	ND	ND
SP36586	1.25795205312538	0.0122290440700551	163	33	1.21004699282358	1.34155456665411	0.13150757383053	59	104	4522	1746	2776	0.566511879629011	0.66875413192968	ND	ND
SP103140	1.25386572923133	0.0010295759554596	288	58	1.22267320311112	1.33221489634505	0.10954169323393	110	178	10025	4034	5991	0.502635190546344	0.653425747710247	ND	ND
SP35617	1.24817545865391	0.000588563679254394	325	65	1.40637457640375	1.19737730367358	-0.20899727273017	143	182	10713	4294	6419	0.150793711113769	0.261375765930534	ND	ND
SP97113	1.23496998938655	0.0161192339229694	176	33	1.31927455229839	1.22408682181852	-0.0951877304798701	72	104	6328	2475	3853	0.63870520920936	0.66875413192968	ND	ND
SP43792	1.23488817688478	0.00855698035165522	211	40	1.31857852210029	1.23491289204779	-0.0836656300524998	87	124	7848	3112	4736	0.66875413192968	0.66875413192968	ND	ND
SP102716	1.2328688964203	0.031389516305526	148	28	1.41101144634714	1.17099200405935	-0.24001944228779	64	84	5114	1981	3133	0.26608508398428	0.40695365785831	ND	ND
SP103706	1.23137812584118	0.00443403871122342	255	48	1.44520024519061	1.14546027039033	-0.29973997480028	114	141	8698	3397	5301	0.0679592316374497	0.135918463274899	ND	ND
SP102795	1.21482992145386	0.0011561219159652	375	66	1.36996360352697	1.16660331533871	-0.20336028818826	163	212	13453	5323	8130	0.12055337627306	0.223884841649969	ND	ND
SP109470	1.20073648914738	0.00855698035165522	279	47	1.31505524950762	1.17373488924984	-0.14132036025778	118	161	10226	4044	6182	0.352044662194647	0.50850895650338	ND	ND
SP97124	1.19307094640113	0.0097456801761999	287	46	1.40169107655141	1.10169479564834	-0.29999628090307	133	154	11164	4514	6650	0.0441824165653571	0.0957285692249405	ND	ND
SP106638	1.18081476117597	0.0127618429632622	296	45	1.28778227168088	1.16429778303165	-0.12348448864923	124	172	10778	4253	6525	0.398793216262527	0.5457170327803	ND	ND
SP41453	1.1825152391342	0.079732426282938	155	0	1.56498633754718	0.990118608623469	-0.574867728923711	78	77	5410	2113	3297	NA	NA	NA	NA
SP106656	1.17084394556371	0.0655001808747129	195	0	1.3956868636425	1.06753947076219	-0.32814739288031	92	103	7874	3196	4678	NA	NA	NA	NA
SP34431	1.17011226603075	0.159829217550747	106	0	1.3385402297265	1.11331650062456	-0.22522372910194	47	59	4331	1726	2605	NA	NA	NA	NA
SP37369	1.17007431874484	0.120918885451615	128	0	1.28198605761046	1.14463792051126	-0.1373481370992	53	75	4689	1814	2875	NA	NA	NA	NA
SP103856	1.16302076494707	0.120918885451615	139	0	1.23001854105578	1.16768970557615	-0.0623288354796301	56	83	4892	1910	2982	NA	NA	NA	NA
SP39102	1.15097481986637	0.105387817517683	190	0	1.2759220658617	1.12310788588011	-0.15281417998159	83	107	6642	2695	3947	NA	NA	NA	NA
SP36498	1.14994241437598	0.105387817517683	191	0	1.53127974532842	0.956474242450144	-0.574805502878276	97	94	7662	3003	4659	NA	NA	NA	NA
SP102718	1.14225619767193	0.0510104942087708	307	0	1.48060762731016	0.972001560284566	-0.508606067025594	154	153	10531	4190	6341	NA	NA	NA	NA
SP103021	1.13676679225132	0.106466740998911	222	0	1.26384434431922	1.10802242669661	-0.15582191762261	96	126	8545	3422	5123	NA	NA	NA	NA
SP43696	1.13676003146436	0.106466740998911	220	0	1.29801523851196	1.07762086209795	-0.22039437641401	96	124	9063	3546	5517	NA	NA	NA	NA
SP97249	1.13605842882995	0.0713970372682719	283	0	1.34438950603886	1.04991960339025	-0.29446990264861	130	153	9830	3921	5909	NA	NA	NA	NA
SP39349	1.13596445845525	0.159829217550747	159	0	1.26785918670065	1.09561859154344	-0.17224059515721	68	91	5714	2242	3472	NA	NA	NA	NA
SP103128	1.13452742960007	0.109029639747066	219	0	1.2602815078377	1.11017740361254	-0.15010410422516	94	125	8510	3391	5119	NA	NA	NA	NA
SP103826	1.13202450827062	0.203468292874035	140	0	1.25583515234491	1.10256114281938	-0.15327400952553	59	81	5712	2228	3484	NA	NA	NA	NA
SP103416	1.12565587828305	0.12024927115905	227	0	1.35035873284627	1.02143003454361	-0.32892869830266	107	120	7726	3112	4614	NA	NA	NA	NA
SP102881	1.12550641719818	0.11584278701104	240	0	1.35011956278649	1.02183758258905	-0.32828198019744	114	126	7942	3228	4714	NA	NA	NA	NA
SP97194	1.12548216923564	0.0655001808747129	342	0	1.33259758724452	1.04225018073191	-0.29034740651261	154	188	15232	5948	9284	NA	NA	NA	NA
SP38759	1.12535957224752	0.0713970372682719	325	0	1.34910771587745	1.02936381333414	-0.31974390254331	151	174	11261	4486	6775	NA	NA	NA	NA
SP102913	1.12528269945466	0.0621704297057185	359	0	1.35989494959437	1.01404757985166	-0.34584736974271	171	188	11830	4781	7049	NA	NA	NA	NA
SP39997	1.12348918112161	0.204839448142073	153	0	1.27851477973036	1.07084432066437	-0.20767045906599	68	85	5750	2307	3443	NA	NA	NA	NA
SP103428	1.12258587043146	0.108655683794903	263	0	1.58300221335701	0.86925456583604	-0.71374764752097	143	120	9683	3830	5853	NA	NA	NA	NA
SP36036	1.11866667789523	0.204839448142073	164	0	1.12615855657883	1.16693248095919	0.0407739243803602	65	99	5777	2339	3438	NA	NA	NA	NA
SP102783	1.11427154780628	0.0756522492729449	373	0	1.37449728123278	0.988622634951615	-0.385874646281165	181	192	13656	5518	8138	NA	NA	NA	NA
SP103396	1.11177697225342	0.269929395143684	139	0	1.1752896228657	1.11631060119777	-0.05897902166793	58	81	5205	2107	3098	NA	NA	NA	NA
SP39298	1.10522080862526	0.12024927115905	315	0	1.29363738283775	1.03030924792326	-0.26332813491449	142	173	12952	5120	7832	NA	NA	NA	NA
